MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21830178,640000,85641,-110.667.252,32.099.189,02.02,8797.25,2007,5,5,4076,4,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Above oven, Oven: Double Oven",2,"Carpet, Ceramic Tile",83
21826021,610000,85623,-110.749.443,32.594.392,3.35,4257.32,1990,3,3,3310,3,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Travertine Slab",3,"Carpet, Natural Stone, Wood",None
21828089,629000,85742,-111.020.991,32.390.165,01.04,7521.59,2005,4,4,3476,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Black, Oven: Black",1,"Carpet, Ceramic Tile",56
21902966,630000,85745,-110.987.028,32.218.674,0.1,4443.27,2012,4,3,1867,2,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless",0,Concrete,99
21903328,635000,85718,-11.092.984,32.311.892,1.71,6962.14,1977,4,5,4557,1,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Double Convection",2,"Carpet, Natural Stone, Wood",4
21829670,625000,85718,-110.909.527,32.337.048,0.15,9100,2004,4,4,3333,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator",2,"Carpet, Ceramic Tile",92
21900259,635000,85742,-111.029.284,3.235.624,0.84,6963.11,1987,4,4,3520,3,"Compactor, Dishwasher, Pantry: Cabinet, Refrigerator, Appliance Color: Black, Countertops: Corian, Microwave: Black, Oven: electric",1,"Carpet, Ceramic Tile, Mexican Tile",63
21915490,610000,85718,-11.095.848,32.314.176,0.96,3261,1983,4,3,2409,2,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: White Marble, Oven: Built in",1,"Carpet, Other: Eng wood",5
21912317,624500,85718,-110.914.293,32.304.812,1.23,4123.66,1971,2,2,1993,2,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Countertops: slate tile",2,"Ceramic Tile, Other: concrete tile",None
21914654,649000,85749,-110.781.055,32.290.064,0.57,5995.64,1999,5,4,3430,3,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: granite",1,"Carpet, Ceramic Tile, Concrete",17
21919002,654000,85718,-110.945.937,32.309.793,0.89,5338.9,1982,3,3,3147,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite Tile, Microwave: New, Oven: New Built In",1,"Ceramic Tile, Concrete, Wood",5
21041642,610000,85755,-110.975.522,32.425.732,1.29,7455,1998,4,4,3584,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",35
21801464,640000,85718,-110.887.761,32.275.548,1.19,6457.94,2007,4,4,3260,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Tile, Oven: Stainless",2,"Ceramic Tile, Wood",5
21123822,572500,85718,-110.901.471,32.320.613,0,6278,2001,5,4,3541,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",80
21913838,638000,85701,-110.965.906,3.221.537,0.19,2760,1922,4,3,2504,0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Countertop",1,"Carpet, Ceramic Tile, Mexican Tile, Wood",None
21406008,635000,85718,-11.090.939,32.319.725,0.18,4030,1991,3,2,2064,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Mexican Tile,323
21413854,640000,85750,-110.863.641,32.322.406,0.49,4852.1,1992,4,3,3268,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",35
21404943,605000,85742,-111.029.216,32.358.455,1.25,6220,2000,3,3,2747,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,65
21504586,630000,85704,-110.975.005,32.309.564,2.35,8364.43,2005,5,4,3850,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
21512954,635000,85755,-110.982.905,32.431.269,0,5813,2003,4,3,3328,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",15
21527202,625000,85730,-11.075.012,32.188.552,3.3,6064.97,1994,5,7,4863,5,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Mexican Tile, Natural Stone, Wood",0
21603975,625000,85718,-110.954.468,32.305.334,1.21,3785.76,1975,3,3,2747,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",72
21627795,625000,85750,-110.863.852,32.297.917,0.83,4715.6,1981,4,4,3634,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",25
21600854,620000,85750,-110.851.558,3.231.901,0.17,6353,1999,4,4,3251,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",107
21707014,632000,85718,-1.108.832,32.319.688,1,4418.53,1966,5,6,5171,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",20
21310286,625000,85749,-110.781.257,32.279.032,1.62,5029.78,1983,4,4,4014,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile, Natural Stone",5
21310541,615000,85718,-110.897.529,32.321.263,0.43,5166,2003,4,3,2840,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Other",80
21706216,605000,85743,-111.080.499,32.317.466,3.32,9195.11,2002,6,4,4092,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",62
21623780,695000,85645,-11.104.726,31.701.407,50,6520.66,1936,36,35,21915,0,Refrigerator,1,"Ceramic Tile, Mexican Tile",0
21730320,625000,85658,-111.085.176,3.246.298,0.22,8231.43,2005,3,4,2711,2,"Dishwasher, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: SS, Built In, Oven: SS, Built in",3,"Carpet, Ceramic Tile",213
21731314,635000,85750,-110.852.453,32.321.579,0.16,4804.8,1998,3,3,2218,2,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Countertops: Silestone",1,Concrete,107
21804364,635000,85742,-111.020.182,3.235.271,0.74,5958.03,1971,3,4,3518,2.5,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -",1,"Ceramic Tile, Wood",12
21818805,637000,85712,-110.887.726,32.264.544,0.36,5974.95,2002,3,3,2541,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Built In",2,Concrete,189
21814003,620000,85742,-111.069.141,32.381.756,3.3,1857.22,2017,5,5,4178,5,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Brazilian Granite, Oven: Stainless",1,"Carpet, Other: Travertine",None
21829607,630000,85658,-111.053.104,32.418.523,0.37,7337.91,2012,3,2,2148,2,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Microwave: Stainless Steel, Oven: Stainless Steel",2,Concrete,30
21609311,620000,85755,-111.003.222,32.447.839,7.36,6053,1974,3,3,2367,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator",2,"Carpet, Ceramic Tile",180
21909318,600000,85755,-110.984.509,32.445.952,0.33,1288.81,2017,4,4,3312,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite slab, Microwave: Stainless, Oven: Double, Stainless",0,"Carpet, Ceramic Tile",135
21800398,615000,85750,-110.838.476,32.278.775,0.26,6432.13,2014,6,5,4336,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double",0,"Carpet, Ceramic Tile, Laminate",89
21520727,597450,85658,-111.087.844,3.246.396,0.44,7883.7,2006,3,4,4030,3,"Dishwasher, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",113
21601987,635000,85749,-110.790.107,32.304.709,0.83,7215.13,2014,3,3,3057,5,"Dishwasher, Oven",1,"Carpet, Ceramic Tile",16
21829513,626500,85750,-110.869.493,32.311.036,1.45,6641.36,1984,4,3,3583,3,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Built In",2,"Carpet, Ceramic Tile, Natural Stone",44
21407981,635000,85718,-110.927.895,32.330.832,0.56,4923,1993,4,3,3074,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21601682,620000,85748,-110.744.876,32.221.584,3.34,6097,1995,4,3,3485,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",68
21704886,620000,85755,-11.098.794,32.425.555,0.47,5870,2003,3,3,2709,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",108
21802266,600000,85718,-110.877.285,32.280.909,1.12,5351,2009,5,4,3471,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless",1,"Carpet, Ceramic Tile",0
21809883,620000,85718,-110.904.335,32.304.499,0.63,6177.85,1994,5,3,3158,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",4,"Carpet, Mexican Tile",12
21729242,630000,85755,-110.985.903,32.464.444,0.21,1431.87,2017,3,3,2758,2,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Gas",0,"Carpet, Ceramic Tile",487.88
21720084,620000,85748,-110.751.233,32.203.015,3.73,6779.71,2009,4,4,4360,4,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Ceramic, Oven: Double",2,"Ceramic Tile, Wood",None
21806520,625000,85623,-110.914.313,3.258.733,0.25,281.76,2017,2,4,2645,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Profile, Oven: GE Profile",1,Ceramic Tile,194.51
21902703,640000,85737,-110.950.271,32.414.879,0.82,7259.76,1998,4,3,3181,3,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: White, Microwave: Built-in, Oven: Built-in",2,"Carpet, Ceramic Tile",None
3047349,540000,85646,-111.051.221,3.163.163,0.9,8590.38,1989,4,4,None,3,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Oven",3,Other: Tile-Other,250
21914964,640000,85745,-111.043.686,32.245.604,1.41,6106,2006,5,4,3410,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite",2,"Carpet, Ceramic Tile",66
4117894,300000,85621,-110.828.109,31.361.562,36,3785,2011,3,3.5,3328,3,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Double",2,"Natural Stone, Wood",None
4111993,540000,85646,-111.048.679,3.163.235,0.9,8580.38,1989,4,4,3892,3,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Warming Drawer, Appliance Color: Stainless, Countertops: Corian, Oven: Single",3,Ceramic Tile,20.83
21207380,615000,85750,-110.825.906,3.231.756,1.32,6744.46,1987,4,3,3594,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Natural Stone",0
21716185,639900,85749,-110.754.808,32.245.739,1.5,1822.52,2017,3,3,2932,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Other: Porcelain",0
21801659,600000,85749,-110.736.846,32.275.391,3.3,5055.12,1990,5,4,3627,3,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: yes, Oven: yes",1,"Ceramic Tile, Wood",None
21814580,635000,85712,-110.887.027,32.262.621,0.26,6021.31,2003,4,3,2541,2,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: built in, Oven: built in",1,"Carpet, Concrete",189
21823969,629000,85749,-110.760.613,32.252.965,0.69,5879.56,2016,3,3,3242,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless, Oven: Stainless",0,"Carpet, Ceramic Tile",113
21831030,625000,85749,-110.781.363,32.286.206,0.88,5649,2003,5,4,3241,4,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: yes, Oven: wall",1,"Carpet, Natural Stone",None
21820479,630000,85715,-110.862.713,32.260.711,0.78,4985.42,1967,4,3,2723,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Stainless",3,"Ceramic Tile, Concrete",57.33
21303097,600000,85749,-110.728.766,32.297.846,3.42,3264,1977,4,3,3033,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,Other,0
21424600,600000,85739,-110.893.217,3.252.076,0.17,3192,2002,3,3,2589,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",148
21415025,601900,85739,-110.873.509,32.532.331,0.19,5535.56,1998,4,4,3714,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",199
21418207,624000,85718,-110.902.726,32.309.891,1.26,5025,1990,4,4,3612,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Other",50
21425233,646759,85755,-110.982.129,32.434.449,0.5,2401.45,2014,4,4,3215,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",12
21430191,675000,85749,-110.723.119,32.266.545,3.64,5118,2002,4,3,3260,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
21509405,625000,85718,-11.092.963,32.287.982,1,4747.4,1953,3,2,2790,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,Concrete,0
21502556,612500,85641,-110.680.484,3.210.035,1.15,6043.78,2011,4,4,3174,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",75
21526200,605000,85737,-110.980.455,32.388.238,0.81,5407,1963,3,3,3023,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Wood",7
21431943,567260,85715,-110.847.531,322.613,0.37,6243,1983,3,2,2884,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",1,Mexican Tile,48
21532869,600000,85718,-110.889.138,32.333.228,1.35,4515,1977,2,2,2285,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Concrete, Mexican Tile, Wood",258
21605118,610000,85718,-110.891.704,32.324.874,0.14,4162,2008,3,4,2700,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",328
21532097,612500,85755,-110.978.894,32.456.688,0.35,7143.29,2005,4,4,3991,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",80
21618254,633000,85750,-110.860.331,32.316.671,1.19,6519.09,1994,4,4,3224,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete, Other",43
21615661,615000,85748,-110.743.249,32.226.337,3.34,7504.31,1998,5,4,3681,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",70
21702534,615000,85737,-110.980.849,32.384.138,01.08,6931.62,1999,4,3,3391,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",6
21303660,610000,85718,-110.891.336,32.331.477,0.8,5651.63,1970,4,4,3204,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",149
21309208,639000,85614,-110.970.492,318.348,1.53,5301.76,2001,3,4,4017,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",62
21321578,622000,85742,-11.101.915,32.394.517,1,5062,2005,4,4,3476,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete",53
21316847,625000,85749,-110.727.688,32.279.504,1,4328.55,1996,4,3,3965,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Concrete, Mexican Tile",9
21606667,620000,85718,-110.919.399,3.231.046,0.79,6692.64,1994,4,4,3077,2,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",4
21714968,629900,85745,-111.076.119,32.260.318,3.74,6043.67,1988,4,3,3185,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",0
21727855,630000,85623,-110.925.878,32.579.814,0.19,3109.38,2014,3,4,2619,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz",0,"Carpet, Ceramic Tile",168.92
21800670,617500,85641,-110.676.439,32.096.978,2.19,7778.73,2006,5,4,3524,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Countertops: Granite, Microwave: Built in, Oven: Double",2,"Carpet, Natural Stone",75
21804483,639000,85718,-110.950.865,3.231.585,0.57,6511,1984,5,4,5209,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator",2,Ceramic Tile,6
21802919,620500,85750,-110.865.813,32.277.288,0.81,6288,1992,4,4,3677,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Closet, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Corian, Microwave: Built-in",3,"Carpet, Ceramic Tile, Wood",14.58
21808961,629400,85742,-111.019.177,3.239.444,1.12,7521.59,2005,4,4,3476,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2,"Carpet, Concrete",56
21805150,620000,85718,-110.881.802,32.299.629,01.09,5281.75,1987,3,3,2889,2,"Dishwasher, Electric Range, Garbage Disposal, Pantry: Cabinet, Prep Sink, Refrigerator",2,"Carpet, Ceramic Tile",None
21823909,618000,85715,-110.861.635,32.263.059,0.55,5051.05,1973,3,2,2900,2,"Dishwasher, Double Sink, Garbage Disposal, Island, Lazy Susan, Refrigerator, Warming Drawer, Appliance Color: Black, Countertops: tile, Microwave: microwave, Oven: double",1,"Carpet, Concrete, Natural Stone, Wood",57.33
21831349,605000,85745,-111.097.678,32.305.607,3.72,7164.17,1997,4,4,4191,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Y",2,"Carpet, Natural Stone",None
21901250,617000,85750,-110.864.631,32.333.675,1.34,6831,1987,2,3,3118,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Indoor Grill, Island, Refrigerator, Appliance Color: Black, Countertops: Tile & Wood, Oven: yes",3,"Carpet, Concrete, Wood",247
21908856,637000,85743,-111.099.733,32.330.931,3.31,6315,1990,5,4,3307,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Black, Countertops: Granite, Microwave: Counter, Oven: Built In",2,"Carpet, Other: Porcelain Tile",None
4112872,639000,85614,-110.970.668,31.835.175,1.53,5301.76,2001,3,3,3993,3,"Dishwasher, Double Sink, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Single",1,"Carpet, Ceramic Tile",62.5
21908978,605000,85749,-110.789.047,32.259.207,3.75,5563,1969,4,5,3907,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Prep Sink, Refrigerator, Appliance Color: Black, Countertops: granite, Microwave: wall, Oven: wall",1,"Carpet, Ceramic Tile, Concrete, Other: cork",None
21211417,625000,85750,-110.853.088,3.231.044,0.9,6938.44,1993,4,3,3717,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Mexican Tile, Wood",40
